1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.997409,1,1,1,1
1,1,1,1,1,0.9872516,1,1,1,1
1,1,1,1,1,0.9770816,1,1,1,1
1,1,1,1,1,0.9668993,1,1,1,1
1,1,1,1,1,0.9567052,1,1,1,1
1,1,1,1,1,0.9464998,1,1,1,1
1,1,0.9988136,1,1,0.9362837,1,1,1,1
1,1,0.9879768,1,1,0.9260606,1,1,1,1
1,1,0.9770807,1,1,0.9158584,0.9946153,1,1,1
1,1,0.9661695,1,1,0.9056618,0.9834584,1,1,1
1,1,0.9552887,1,1,0.8954546,0.9722711,1,1,1
1,1,0.9444371,1,1,0.8852374,0.9610547,1,1,1
1,1,0.9336137,1,1,0.8750108,0.9498108,1,1,1
1,1,0.9228171,1,1,0.8647755,0.9385408,1,1,1
1,1,0.9120457,1,1,0.8545319,0.9272466,1,1,1
1,1,0.9012982,1,1,0.8442809,0.9159299,1,1,1
1,1,0.8905725,1,1,0.8340232,0.9045928,1,1,1
1,1,0.8798674,1,1,0.8237594,0.8932372,0.9911882,1,1
1,1,0.8692976,1,1,0.8134526,0.8817528,0.9743792,1,1
1,1,0.8589619,1,1,0.8030716,0.8700467,0.9569523,1,1
1,1,0.8488604,1,1,0.7926208,0.8581271,0.9389378,1,1
1,1,0.8389915,1,1,0.7821059,0.8460053,0.9203743,1,1
1,1,0.8293537,1,1,0.7715343,0.8336961,0.9013096,1,0
1,1,0.8199436,1,1,0.7609143,0.8212165,0.8975586,1,0
1,1,0.8105556,1,1,0.7503105,0.8087603,0.9014182,1,0
1,1,0.8010862,1,1,0.739751,0.7964157,0.9052687,1,1
1,1,0.7915316,1,1,0.7292343,0.7841816,0.9090952,1,1
1,1,0.7818878,1,1,0.7187587,0.7720556,0.9128874,1,1
1,1,0.7721519,1,1,0.7083223,0.760035,0.9166313,1,1
1,1,0.7623217,1,1,0.697923,0.748117,0.920318,1,1
1,1,0.7523957,1,1,0.6875592,0.7362984,0.9239354,1,1
1,1,0.7423728,1,1,0.6946276,0.7245753,0.9274761,1,1
1,1,0.7322184,1,1,0.7170306,0.7129691,0.9308527,1,1
1,1,0.7219075,1,1,0.7386358,0.701492,1,1,1
1,1,0.710673,1,1,0.7458526,0.6906759,1,1,1
1,1,0.6993961,1,1,0.7524635,0.6798898,1,1,1
1,1,0.6880808,1,1,0.7584514,0.6691316,1,1,1
1,1,0.6767305,1,1,0.7638324,0.6583984,1,1,1
1,1,0.6653478,1,1,0.7686264,0.6476873,1,1,1
1,1,0.6539368,1,1,0.7728298,0.6369962,1,1,1
1,1,0.6481091,1,1,0.7764969,0.6263231,1,1,1
1,1,0.6470899,1,1,0.7803873,0.6156385,1,1,1
1,1,0.6459115,1,1,0.7851683,0.60492,1,1,1
1,1,0.6445886,1,1,0.7907742,0.594173,1,1,1
1,1,0.643135,1,1,0.7971483,0.583401,1,1,1
1,1,0.6415575,1,1,0.8042684,0.5726078,1,1,1
1,1,0.6398619,1,1,0.8121169,0.5617973,1,1,1
1,1,0.6380667,1,1,0.8206273,0.5509721,1,1,1
1,1,0.6361758,1,1,0.829793,0.5401357,1,1,1
1,1,0.6341997,1,1,0.8395829,0.5292906,1,1,1
1,1,0.6321474,1,1,1,0.5184391,1,1,1
1,1,0.6308504,1,1,1,0.5077223,1,1,1
1,1,0.6293936,1,1,1,0.4969784,1,1,1
1,1,1,1,1,1,0.4862111,1,1,0
1,1,1,1,1,1,0.4740573,1,0.836023,0
1,1,0.6002425,1,1,1,0.4609051,0.6132552,0.7734646,0
1,1,0.5783107,1,1,1,0.4471578,0.58759,0.7424924,0
1,1,0.557022,1,1,1,0.4337026,0.5627979,0.7498989,0
1,1,0.5377534,1,1,1,0.4207553,0.5396673,0.757636,0
1,1,0.5202531,1,1,1,0.4082648,0.5180234,0.7656381,0
1,1,0.5043026,1,1,1,0.4174815,0.4977039,0.7738385,0
1,1,0.4898606,1,1,1,0.4532975,0.478646,0.7820874,0
1,1,0.4768725,1,1,1,0.4916947,0.4607728,1,0
1,1,0.4699736,1,1,1,0.5134656,0.4465431,1,0
1,1,0.4632914,1,1,1,0.5357887,0.4325599,1,0
1,1,0.4568079,1,1,1,0.5586251,0.4188026,1,0
1,1,0.4505021,1,1,1,0.5819493,0.4052523,1,0
1,1,0.4443642,1,1,1,0.6057039,0.3918908,1,1
1,1,0.4383764,1,1,1,0.6298606,0.3787028,1,1
1,1,0.4325268,1,1,1,0.6543756,0.3656728,1,1
1,1,0.4268048,1,1,1,1,0.3527876,1,1
1,1,0.4225467,1,1,1,1,0.340647,1,1
1,1,0.4182021,1,1,1,1,0.3284849,0.5457597,0
1,1,0.4053545,1,1,1,1,0.3126723,0.5100177,0
1,1,0.3927068,1,1,1,1,0.2973134,0.476292,0
1,1,0.3803246,1,1,1,1,0.2824324,0.4445827,0
1,1,0.3682633,1,1,1,1,0.2754757,0.4148412,0
1,1,0.3566113,1,1,1,1,0.290456,0.3870734,0
1,1,0.3455354,1,1,1,1,0.3063998,0.3613603,0
1,1,0.3349833,1,1,1,1,0.3232892,0.3374599,0
1,1,0.3249073,1,1,1,1,0.3410925,0.3151533,0
1,1,0.3152611,1,1,1,1,0.3597696,0.2942473,0
1,1,0.3060012,1,1,1,1,0.3792722,0.27457,0
1,1,0.2970836,1,1,1,1,0.3995509,0.2559698,0
1,1,0.2884755,1,1,1,1,0.4205343,0.2383133,0
1,1,0.2801403,1,1,1,1,0.4421586,0.2380222,0
1,1,0.2721654,1,1,1,1,0.4637777,0.2461457,0
1,1,0.2645553,1,1,1,1,0.4849526,0.2542003,0
1,1,0.2572546,1,1,1,1,0.5055361,0.2621576,0
1,1,0.2502193,1,1,1,1,1,0.2699921,1
1,1,0.2448718,1,1,1,1,1,0.2756696,1
1,1,0.2395845,1,1,1,1,1,0.28122,1
1,0.3010829,0.2343526,1,1,1,1,1,0.2866455,2
1,0.2377997,0.2325859,1,1,1,1,1,0.2871937,2
1,0.1841981,0.2311095,1,1,1,1,1,0.2875991,2
1,0.1801336,1,1,1,1,1,1,0.2878678,2
1,0.1765349,1,1,1,1,1,1,0.2906686,2
1,0.1730224,1,1,1,1,1,1,0.2933511,2
1,0.1695954,1,1,1,1,1,1,0.2959203,2
1,0.1662533,1,1,1,1,1,1,0.2983808,2
1,0.1629954,1,1,1,1,1,1,0.3007371,2
0.1513294,0.1598212,1,1,1,1,1,1,0.3029931,2
0.1477477,0.1575218,1,1,1,1,1,1,0.3025972,2
0.1444406,0.1554691,1,1,1,1,1,1,0.3021067,2
0.1414026,0.1536661,1,1,1,1,1,1,0.3015265,2
0.1386323,1,1,1,1,1,1,1,0.3008577,2
0.1360255,1,1,1,1,1,1,1,0.3019441,2
0.1335387,1,1,1,1,1,1,1,0.3029349,2
0.1311739,1,1,1,1,1,1,1,0.3038308,2
0.1289272,1,1,1,1,1,1,1,0.3046385,2
1,1,1,1,1,1,1,1,0.3053579,0
1,1,1,1,1,1,1,1,0.3115183,0
1,1,1,1,1,1,1,1,0.3181963,0
1,1,1,1,1,1,1,1,0.3254143,0
1,1,1,1,1,1,1,1,0.3331971,0
1,1,1,1,1,1,1,1,0.3415793,0
1,1,1,1,1,1,1,1,0.3505912,0
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,0.9992127,1,1,1,1,1
1,1,1,1,0.9892081,1,1,1,1,1
1,1,1,1,0.979147,1,1,1,1,1
1,1,1,1,0.9690298,1,1,1,1,1
1,1,1,1,0.9588578,1,1,1,1,1
1,1,1,1,0.9486327,1,1,1,1,1
1,1,1,1,0.9383553,1,1,1,1,1
1,1,1,1,0.9280278,1,1,1,1,1
1,1,1,0.9984189,0.9176517,1,1,1,1,1
1,1,1,0.9867985,0.9072168,1,1,1,1,1
1,1,1,0.9749608,0.8966533,1,1,1,1,1
1,1,1,0.9629136,0.885965,1,1,1,1,1
1,1,1,0.9506664,0.8751577,1,1,1,1,1
1,1,1,0.9382297,0.8642375,1,1,1,1,1
1,1,1,0.9256158,0.8532113,1,1,1,1,1
1,1,1,0.9128372,0.842087,1,1,1,1,1
1,1,1,0.8999091,0.8308734,1,1,1,1,2
1,1,1,0.8868459,0.8195792,1,1,1,1,2
1,1,1,0.8736643,0.8082145,1,1,1,1,2
1,1,1,0.8603803,0.796789,1,1,1,1,2
1,1,1,0.8470109,0.785313,1,1,1,1,2
1,1,1,0.8335735,0.7737972,1,1,1,1,2
1,1,0.9878191,0.8200848,0.7622516,1,1,1,1,2
1,1,0.9687201,0.806417,0.750605,1,1,1,1,2
1,1,0.9491658,0.7925244,0.7388335,1,1,1,1,2
1,1,0.9292377,0.7784457,0.7354454,1,1,1,1,2
1,1,0.9091014,0.7642598,0.7492743,1,1,1,1,2
1,1,0.8889801,0.7500732,0.7657351,1,1,1,1,2
1,1,0.8689415,0.7359192,0.7850723,1,1,1,1,2
1,1,0.8490456,0.7218276,0.807577,1,1,1,1,2
1,1,0.8293463,0.7078253,0.8335959,1,1,1,1,2
1,1,0.8098898,0.6939357,0.8635427,1,1,1,1,2
1,1,0.7907145,0.6801779,0.8979002,1,1,1,1,2
1,1,0.7718526,0.6665686,0.9372802,1,1,1,1,2
1,1,0.7533277,0.6531196,0.9823776,1,1,1,1,2
1,1,0.7351586,0.6398408,1,1,1,1,1,2
1,1,0.7172304,0.6266804,1,1,1,1,1,2
1,1,0.6995001,0.6136209,1,1,1,1,1,2
1,1,0.6819981,0.600678,1,1,1,1,1,2
1,1,0.664749,0.5933912,1,1,1,1,1,2
1,1,0.6478012,0.6141986,1,1,1,1,1,2
1,1,0.6312934,0.6368572,1,1,1,1,1,2
1,1,0.6152055,0.6615106,1,1,1,1,1,2
1,1,0.5995175,0.688306,1,1,1,1,1,2
1,1,0.5842084,0.7174048,1,1,1,1,1,2
1,1,0.5692578,0.7489851,1,1,1,1,1,2
1,0.8107631,0.5546449,0.7832432,1,1,1,1,1,2
1,0.7770162,0.5386184,0.8455356,1,1,1,1,1,2
1,0.744574,0.5229217,0.9218649,1,1,1,1,1,2
1,0.713508,0.5075879,1,1,1,1,1,1,2
1,0.6837606,0.4926128,1,1,1,1,1,1,2
1,0.6549024,0.4778885,1,1,1,1,1,1,2
1,0.627026,0.4715963,1,1,1,1,1,1,2
1,0.6002726,0.4983935,1,1,1,1,1,1,2
1,0.5749227,0.5286115,1,1,1,1,1,1,2
1,0.5508979,0.5626617,1,1,1,1,1,1,2
1,0.5281153,0.6010116,1,1,1,1,1,1,2
1,0.5064902,0.6442278,1,1,1,1,1,1,2
1,0.4859385,0.6929382,1,1,1,1,1,1,2
1,0.4663781,0.7478912,1,1,1,1,1,1,2
1,0.4477301,0.8099819,1,1,1,1,1,1,2
0.735351,0.4299191,1,1,1,1,1,1,1,2
0.6872529,0.4112563,1,1,1,1,1,1,1,2
0.6430632,0.3933964,1,1,1,1,1,1,1,2
0.6023337,0.3762885,1,1,1,1,1,1,1,2
0.5646837,0.3687444,1,1,1,1,1,1,1,2
0.5297858,0.3875609,1,1,1,1,1,1,1,2
0.4973582,0.4082935,1,1,1,1,1,1,1,2
0.4671557,0.4311725,1,1,1,1,1,1,1,2
0.4389653,0.4564753,1,1,1,1,1,1,1,2
0.4126009,0.4845233,1,1,1,1,1,1,1,2
0.387899,0.5157063,1,1,1,1,1,1,1,2
0.3647147,0.5504851,1,1,1,1,1,1,1,2
0.3429199,0.5894175,1,1,1,1,1,1,1,2
0.3224007,0.6331939,1,1,1,1,1,1,1,2
0.3349437,0.6826577,1,1,1,1,1,1,1,2
0.3493823,1,1,1,1,1,1,1,1,2
0.3641019,1,1,1,1,1,1,1,1,2
0.379463,1,1,1,1,1,1,1,1,2
0.3954498,1,1,1,1,1,1,1,1,2
0.4120431,1,1,1,1,1,1,1,1,2
0.4292197,1,1,1,1,1,1,1,1,2
0.4469575,1,1,1,1,1,1,1,1,2
0.4652305,1,1,1,1,1,1,1,1,2
0.4840039,1,1,1,1,1,1,1,1,2
0.5032445,1,1,1,1,1,1,1,1,2
0.5229205,1,1,1,1,1,1,1,1,2
0.5429859,1,1,1,1,1,1,1,1,2
0.5633975,1,1,1,1,1,1,1,1,2
0.5841085,1,1,1,1,1,1,1,1,2
0.6050693,1,1,1,1,1,1,1,1,2
0.6262341,1,1,1,1,1,1,1,1,2
0.6475492,1,1,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.9104455,1
1,1,1,1,1,1,1,1,0.9010301,1
1,1,1,1,1,1,1,1,0.8915206,1
1,1,1,1,1,1,1,1,0.8819238,0
1,1,1,1,1,1,1,1,0.8722532,0
1,1,1,1,1,1,1,1,0.8625168,0
1,1,1,1,1,1,1,1,0.8527285,0
1,1,1,1,1,1,1,1,0.8428972,0
1,1,1,1,1,1,1,1,0.8330347,0
1,1,1,1,1,1,1,1,0.8231567,0
1,1,1,1,1,1,1,1,0.8132722,0
1,1,1,1,1,1,1,1,0.8033978,0
1,1,1,1,1,1,1,1,0.7935464,0
1,1,1,1,1,1,1,1,0.7837278,0
1,1,1,1,1,1,1,1,0.7739586,0
1,1,1,1,1,1,1,1,0.7881836,0
1,1,1,1,1,1,1,1,0.8235142,0
1,1,1,1,1,1,1,1,0.857632,0
1,1,1,1,1,1,1,1,0.890176,0
1,1,1,1,1,1,1,1,0.9208497,1
1,1,1,1,1,1,1,1,0.949429,1
1,1,1,1,1,1,1,1,0.9757703,1
1,1,1,0.9922999,1,1,1,1,1,1
1,1,1,0.9792823,1,1,1,1,1,1
1,1,1,0.9667351,1,1,1,1,1,1
1,1,1,0.9546241,1,1,1,1,1,1
1,1,1,0.9429235,1,1,1,1,1,1
1,1,1,0.9316109,1,1,1,1,1,1
1,1,1,0.9206656,1,1,1,1,1,1
1,1,1,0.9100617,0.9914503,1,1,1,1,1
1,1,1,0.9001697,0.9800806,1,1,1,1,1
1,1,1,0.8910784,0.9684054,1,1,1,1,1
1,1,1,0.8827608,0.9564463,1,1,1,1,1
1,1,1,0.8752006,0.9442254,1,1,1,1,1
1,1,1,0.8683699,0.9317669,1,1,1,1,1
1,1,1,0.8622581,0.9190944,1,1,1,1,0
1,1,1,0.8568495,0.9062319,1,1,1,1,0
1,1,1,0.8521315,0.8932036,1,1,1,1,0
1,1,1,0.8434898,0.8800334,1,1,1,1,0
1,1,1,0.8323027,0.8666975,0.9997128,1,1,1,0
1,1,1,0.8209943,0.8531863,0.9824047,1,1,1,0
1,1,1,0.8094028,0.8392462,0.9644172,1,1,1,0
1,1,1,0.7975528,0.8249155,0.9458181,1,1,1,0
1,1,1,0.7854743,0.8102407,0.9266865,1,1,1,0
1,1,1,0.7809271,0.7952727,0.9071093,1,1,1,0
1,1,1,0.7877243,0.7801257,0.8872755,1,1,1,0
1,1,1,0.7964736,0.76493,0.8673986,1,1,1,0
1,1,1,0.8072981,0.7497355,0.8475595,1,1,1,0
1,1,1,0.8203317,0.7345883,0.8278317,1,1,1,0
1,1,1,0.8357397,0.7195302,0.8082813,1,1,1,0
1,1,1,0.8537051,0.7045972,0.788965,1,1,1,0
1,1,1,0.8744407,0.6898201,0.7699304,1,1,1,0
1,1,1,0.8981967,0.675225,0.7512172,1,1,1,0
1,1,1,1,0.6608319,0.7328557,1,1,1,0
1,1,1,1,0.6469112,0.7152906,0.9103442,1,1,0
1,1,1,1,0.6593577,0.6965323,0.8797048,1,1,0
1,1,1,1,0.6635899,0.6779203,0.8495418,1,1,0
1,1,1,1,0.6487952,0.6594672,0.819868,1,0.998,0
1,1,1,1,0.6414396,0.6410998,0.790513,1,0.9923137,0
1,1,1,1,0.6664599,0.6229069,0.7616495,1,1,0
1,1,1,1,0.695033,0.6053182,0.7341639,1,1,0
1,1,1,1,0.7282528,0.5882339,0.7078189,1,1,0
1,1,1,1,0.7667899,0.5716673,0.6826201,1,1,0
1,1,1,1,0.8114551,0.5649194,0.6585509,1,1,0
1,1,1,1,1,0.5828726,0.6356653,1,1,0
1,1,1,1,1,0.5715284,0.6147743,1,1,0
1,1,1,1,1,0.5568995,0.5944356,1,1,0
1,1,1,1,1,0.5656258,0.5746409,1,1,0
1,1,1,1,1,0.5866339,0.5555423,1,1,0
1,1,1,1,1,0.6097001,0.5371674,1,1,0
1,1,1,1,1,0.6349818,0.5194687,1,1,0
1,1,1,1,1,0.6626445,0.5023993,1,1,0
1,1,1,1,1,0.692882,0.4859135,0.7515948,1,0
1,1,1,1,1,0.8452638,0.4683006,0.7111056,1,0
1,1,1,1,1,1,0.4583166,0.6732742,1,0
1,1,1,1,1,1,0.4751768,0.637842,1,0
1,1,1,1,1,1,0.4663025,0.6045834,1,0
1,1,1,1,1,1,0.4519099,0.5733,1,0
1,1,1,1,1,1,0.472952,0.5438166,1,0
1,1,1,1,1,1,0.4967858,0.5159787,1,0
1,1,1,1,1,1,0.5238633,0.4896485,1,0
1,1,1,1,1,1,0.5547324,0.4647035,1,0
1,1,1,1,1,1,0.5900853,0.4410342,1,0
1,1,1,1,1,1,0.7177065,0.4185421,1,0
1,1,1,1,1,1,1,0.397313,1,0
1,1,1,1,1,1,1,0.3782065,0.705798,0
1,1,1,1,1,1,1,0.3589734,0.6505548,0
1,1,1,1,1,1,1,0.3713181,0.6004294,0
1,1,1,1,1,1,1,0.375333,0.5547491,0
1,1,1,1,1,1,1,0.3573644,0.5129548,0
1,1,1,1,1,1,1,0.3682898,0.4745779,0
1,1,1,1,1,1,1,0.3845406,0.4392218,0
1,1,1,1,1,1,1,0.4023772,0.4065495,0
1,1,1,1,1,1,1,0.4219711,0.3762723,0
1,1,1,1,1,1,1,0.4435275,0.3481423,0
1,1,1,1,1,1,1,0.4672858,0.3219439,0
1,1,1,1,1,1,1,0.4935199,0.3246151,0
1,1,1,1,1,1,1,0.5832519,0.3348897,0
1,1,1,1,1,1,1,0.6181126,0.3197927,0
1,1,1,1,1,1,1,1,0.3216414,0
1,1,1,1,1,1,1,1,0.3336245,0
1,1,1,1,1,1,1,1,0.3464241,0
1,1,1,1,1,1,1,1,0.3598559,0
1,1,1,1,1,1,1,1,0.3739108,0
1,1,1,1,1,1,1,1,0.3885766,0
1,1,1,1,1,1,1,1,0.4038381,0
1,1,1,1,1,1,1,1,0.4196814,0
1,1,1,1,1,1,1,1,0.4360844,0
1,1,1,1,1,1,1,1,0.453022,0
1,1,1,1,1,1,1,1,0.5139295,0
1,1,1,1,1,1,1,1,0.5318433,0
1,1,1,1,1,1,1,1,0.5501143,0
1,1,1,1,1,1,1,1,0.5687104,0
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
